run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,mean_gps_nis,mean_baro_nis,impact_valid
0,80942.1,-37302.5,-8497.5,1.00784,0.963155,1.00857,1.02972,0.869377,0.0231251,-0.00127484,3.13561,0.80537,0.531052,0.995298,1
1,23.8458,-37.1375,3.02069,0.991055,0.984615,0.987355,1.02993,1.19568,0.0358272,0.00217405,30.8033,0.864822,1.29854,0.785241,1
2,95110.7,36308.8,-3652.81,1.18924,1.01943,0.984023,1.04586,1.17688,-0.0125771,0.00260474,5.5391,0.736218,0.549154,0.887858,1
3,97041.5,-41338.1,16150.3,1.26922,1.02085,0.985225,0.987844,1.01185,-0.0625085,0.00137998,2.63484,0.789049,0.51467,1.0164,1
4,89806.7,28009.4,-10269.6,1.34685,0.982983,0.991176,1.00718,1.02445,0.0940132,0.000519646,5.18694,0.776345,0.547293,0.951866,1
5,91539.4,-6297.62,-14620.1,0.869562,1.02515,0.983293,0.957455,0.928402,0.0442191,0.000328607,2.99037,0.721626,0.532281,0.869405,1
6,89140.6,-50803.4,-617.828,1.21222,0.993779,0.996063,0.96395,1.17079,0.112015,-0.00263593,3.82491,0.813152,0.528512,1.03099,1
7,94184.2,-55503.7,13661.1,0.922522,0.973103,0.977696,1.04047,0.998221,-0.114754,0.0012078,4.95251,0.840633,0.554346,1.0716,1
8,86545.3,-62658.4,-5385.05,1.00362,0.985465,0.989212,1.05559,0.544386,-0.07701,-3.93761e-05,4.57373,0.783899,0.549372,0.957203,1
9,67583.8,-16628,2995.43,0.956662,1.00505,1.00935,0.983537,1.0266,0.134186,-0.00254495,3.46481,0.82278,0.539808,0.983535,1
10,82110.8,-25768,11050.1,1.00271,0.994466,1.0149,1.04235,0.957092,0.0225207,-1.99322e-05,3.34915,0.822577,0.527094,1.0295,1
11,84989.8,-55426.2,7157.16,1.0569,0.982938,0.985159,0.953507,1.13995,-0.0558631,-0.000432561,2.90265,0.786356,0.518042,0.98251,1
12,92470.1,-104978,10537.2,0.876646,1.0454,1.00259,1.01046,1.17462,-0.189445,0.000886537,4.69077,0.797301,0.54587,0.996195,1
13,92552.3,-48611.1,920.174,0.859312,1.02215,1.00702,1.02287,1.10976,0.0220433,-0.000395008,3.61509,0.885128,0.524432,1.17059,1
14,92838.5,-106526,25725.4,1.18399,1.02563,1.00738,0.974716,1.03947,-0.23384,0.00179043,5.66052,0.811035,0.560942,1.01,1
15,94986.2,8302.87,3273.53,0.845668,1.02314,0.999398,0.960619,1.10682,0.0463182,0.00045531,3.81831,0.764078,0.533712,0.950682,1
16,83884.7,26026.8,-6333.81,0.998042,1.00369,1.02124,1.00574,1.26693,0.0353967,0.000854569,4.74626,0.801798,0.549861,0.981844,1
17,81550.9,31032.2,-8752.71,0.831002,0.969061,1.00158,1.01586,0.921093,0.102682,0.000556038,5.95873,0.789264,0.577932,0.936048,1
18,79256.3,22610.4,-16975.4,1.14254,1.00018,0.999674,0.978337,0.967868,0.0882011,-0.000463231,4.03264,0.857616,0.535162,1.07579,1
19,81556.7,-71314.7,2115.63,0.64108,1.00402,1.00743,1.00837,1.02771,0.0221206,-0.00178294,4.19893,0.8418,0.523715,1.06307,1
20,79539.4,16320,10948.9,0.980497,1.03171,0.986085,1.01949,1.0398,0.137214,0.000864526,4.34632,0.715901,0.558877,0.82168,1
21,93726.8,-89754.5,21067.4,1.23606,1.02652,1.00717,1.01691,0.757617,-0.191921,0.0011529,4.62486,0.795839,0.547647,0.995028,1
22,95463.4,31947.4,-19426.6,0.961011,1.01711,0.991951,1.01333,0.616995,0.165567,0.00100435,5.8547,0.756057,0.577448,0.901584,1
23,41021.7,-96296.2,9450.85,1.21225,0.988191,1.00862,0.99384,1.32923,-0.239829,-0.00143751,20.479,0.98036,0.801436,1.03508,1
24,75543.5,-42897.4,9217.6,0.988129,1.00257,0.988469,0.975492,1.20862,-0.0401697,-9.80567e-05,3.1603,0.779412,0.533726,0.937971,1
25,87620.3,-86634.8,17484.4,1.34985,0.998943,1.00586,0.947693,0.617243,-0.121568,-6.8204e-05,3.59404,0.782094,0.539247,0.964245,1
26,91468.3,-64599.5,19964,1.04899,1.02661,1.01031,0.941585,1.04207,-0.0432652,-0.000580722,3.95091,0.765783,0.535012,0.945943,1
27,87424.3,32523.7,-7963.95,1.20991,1.01017,1.00563,1.00396,0.830333,-0.0143286,0.00293667,5.17212,0.784934,0.556015,0.95534,1
28,77338.7,36777.9,-10788.8,1.31414,0.999652,1.00188,0.986992,1.03651,0.0709955,0.00082325,6.93366,0.835564,0.591796,0.996363,1
29,70197.6,48896.7,-11425.5,1.14319,0.989298,0.994498,0.969417,1.12504,0.163265,-0.000923678,5.52454,0.84329,0.556724,1.01522,1
30,92925.3,36238,-18352.9,1.11634,1.00168,1.0006,0.992661,1.00854,0.205631,-0.00174818,4.41762,0.818115,0.536708,1.04181,1
31,81008.4,-94380.2,24813.8,0.922441,0.980401,1.00386,1.01861,0.880023,-0.210932,0.00191701,4.94,0.82963,0.55295,1.02138,1
32,67197.8,-108125,16009.2,0.878324,0.981462,0.986648,1.02331,1.01997,-0.0947877,-0.00235017,9.94847,0.856833,0.619047,0.991998,1
33,82441.3,33284.1,-19341.9,1.27716,0.957534,1.00166,0.965961,1.49704,0.226017,-0.000299346,7.39621,0.794446,0.600309,0.930986,1
34,66593.4,-45532.3,-6337.35,0.851168,0.963296,0.998249,0.997612,1.08111,-0.0154346,-0.00114911,3.61789,0.847494,0.554755,1.01266,1
35,16.6604,-35.6161,-0.519667,0.892131,0.986872,1.00232,0.99456,1.07499,0.0769264,0.000304442,37.4811,0.554675,1.48364,0.383018,1
36,85126.9,95127.5,-20381.1,0.828375,1.01998,0.987083,1.00607,0.803605,0.256088,0.000955164,10.6755,0.81053,0.650213,0.926862,1
37,82866.9,-89297.1,15612.4,1.23444,0.987499,1.00037,0.9634,1.15428,-0.102419,-0.000274512,5.17483,0.787647,0.562351,0.947148,1
38,77892.7,-71641.3,15312.1,1.27961,0.969738,1.01371,1.01766,0.961735,-0.0718776,-0.000328318,4.39335,0.764602,0.551258,0.906325,1
39,82264.9,-78014.3,9293.29,0.860951,0.98278,0.986724,0.961592,1.53171,-0.0854068,-0.000164156,5.86029,0.797502,0.564238,0.961088,1
40,81568,27644.9,-23106,1.14605,0.986108,0.996317,1.00834,1.12131,0.121482,-0.000192259,10.6048,0.837189,0.658568,0.961476,1
41,88442.9,31481,-20366.6,0.697354,0.992334,1.00234,1.02766,0.866267,0.174103,0.00053319,6.1865,0.768466,0.567434,0.920445,1
42,96502,-97135.5,28638.5,1.0434,1.02314,1.00879,0.953431,0.975284,-0.235015,0.000333667,7.28927,0.769397,0.590002,0.917712,1
43,93122.8,-17116.6,-10079.9,0.992797,0.979219,0.982096,1.04051,0.94428,0.121725,-0.00133919,3.34553,0.7339,0.532284,0.894494,1
44,89752,1192.8,6563.44,0.826336,1.01734,0.997498,1.00489,0.83522,0.0199842,0.000854476,2.94305,0.763165,0.510112,0.956257,1
45,11.1064,-25.4306,-5.94261,0.950283,0.986147,1.0111,1.02809,0.734515,0.344027,0.000508475,202.733,1.30829,5.10843,0.643268,1
46,99378.4,-42962.3,1751.98,0.645649,1.0403,0.994698,0.979123,0.891503,0.000986383,-0.000551313,2.72383,0.704504,0.51667,0.86384,1
47,79694.1,-110369,-14329.4,1.29748,1.02059,1.00684,1.07397,1.32278,-0.019684,-0.00353953,7.20252,0.774865,0.595306,0.896968,1
48,87945.8,18818.6,3014.68,0.99516,0.990993,0.982419,1.00207,0.90309,0.0126888,0.00134055,4.51156,0.788874,0.5595,0.961146,1
49,33.6595,-72.5008,-16.3555,0.968661,1.01328,1.0054,1.01695,1.34802,0.047476,-0.000396635,13.1695,0.627193,0.81048,0.592408,1
50,85516.4,65080.7,-23319.1,0.86455,0.989019,1.00335,1.00252,0.975765,0.257347,-0.000168085,9.36766,0.88205,0.627252,1.06792,1
51,88226.1,29824.6,-19702.9,0.529901,0.957778,0.985042,0.98525,0.653701,0.203445,-0.000196853,4.07279,0.810733,0.553706,1.00453,1
52,92050.9,-36348.6,20790.4,0.780841,1.01534,1.01081,0.983704,0.656934,-0.062239,0.000851,2.63358,0.768331,0.520489,0.963612,1
53,85710.5,25552.3,-5009.12,1.04665,1.00055,1.00358,1.02461,1.24084,0.0868254,0.000181638,4.078,0.755093,0.558811,0.898773,1
54,80814.6,-58271.4,21538.8,1.00715,0.993921,0.982728,1.04441,1.20045,-0.0856856,0.000455385,3.64612,0.856254,0.541704,1.07275,1
55,82307.4,136093,-29345.9,1.01645,1.03728,0.996509,0.968387,1.05889,0.309239,0.00196149,16.8637,0.900888,0.73437,1.01773,1
56,81530.1,-83612,9406.08,0.828201,1.00071,1.00959,1.01729,0.926593,-0.104679,-0.00108482,4.63607,0.809883,0.559295,0.983997,1
57,83053,-100890,19648.7,0.940048,0.983497,1.00602,0.995058,1.06795,-0.231189,0.00118027,5.91671,0.865779,0.573433,1.07358,1
58,76646.2,-129212,23490.9,0.986207,1.0054,1.00002,0.932177,0.818661,-0.28092,6.9512e-05,10.1733,0.827664,0.629453,0.957436,1
59,13.5348,-29.7461,-3.44739,0.905185,0.991555,1.01903,1.04478,1.03151,0.358269,-0.00044157,132.574,1.39805,3.52803,1.02217,1
60,71615.2,-54075.2,-11311.6,0.848264,0.96077,0.990106,0.977291,1.38765,0.114206,-0.00195088,3.25968,0.825328,0.525402,1.00724,1
61,93866.1,26115.4,-11018,1.36921,0.999073,0.988742,1.0014,1.28981,0.0698135,0.000224688,7.68334,0.825685,0.594434,1.011,1
62,90258.6,28177.6,-22428.1,1.00912,1.00153,1.01225,1.01166,0.86041,0.124434,2.69109e-06,5.07338,0.780866,0.562788,0.948993,1
63,92045.2,-63294.1,5398.34,1.06913,1.00605,1.00979,0.990406,1.11995,-0.0675265,3.63487e-05,2.17416,0.748297,0.508358,0.937314,1
64,83452.2,-101564,18395.4,0.975911,0.991185,1.00649,0.967469,1.0382,-0.084578,-0.00196545,4.9667,0.786313,0.546099,0.957956,1
65,85994.5,-105563,22458.2,1.5564,0.995035,0.982499,1.00064,0.904397,-0.218629,3.68706e-05,7.37206,0.810499,0.587909,0.974205,1
66,98255.5,-23707.3,-14016.3,1.02778,1.01667,0.99926,0.957946,0.951669,0.0929584,-0.00123036,3.95255,0.824329,0.543953,1.05965,1
67,89519.4,-27177.9,-11074.4,1.03101,0.998678,1.00082,0.996978,1.10654,0.029116,-3.13623e-05,3.08255,0.839972,0.513994,1.08932,1
68,80672.3,93322,-22731.2,0.972255,1.00951,1.02751,1.00653,1.10109,0.303756,-0.000165441,12.121,0.84229,0.676431,0.956419,1
69,93162.6,32420.2,-18828.7,0.834202,0.991951,0.998462,1.01549,0.942067,0.130965,-0.000443992,4.24185,0.773429,0.554368,0.9478,1
70,53401,-40226.6,5017.51,0.765518,1.02183,1.00446,0.977172,1.17995,-0.0830466,-0.00169198,6.94559,0.853066,0.593437,0.966823,1
71,74437.7,-39491.2,8355.41,0.808798,0.987104,1.02191,0.98055,0.754659,-0.0175329,-3.04076e-05,2.65483,0.858472,0.51529,1.07524,1
72,20.3212,35.649,2.64148,0.954587,0.984211,1.00434,0.952972,1.01305,-0.067726,-0.000798857,36.5274,0.652107,1.4255,0.508044,1
73,80986.3,-93931.3,901.737,0.974942,1.00791,0.996983,1.08632,0.904579,-0.0727968,-0.000359513,8.35744,0.774777,0.600842,0.894845,1
74,103768,52226.6,3472.92,0.822189,1.0127,1.00334,0.959834,0.733104,-0.0588558,0.00331155,4.27251,0.857115,0.559902,1.12087,1
75,83835.2,-24375.7,16999.4,1.03433,1.01702,0.985725,0.979674,0.937368,-0.020024,-7.51854e-05,3.1231,0.768693,0.528365,0.940672,1
76,70269.4,-37891.9,267.557,1.30497,1.00556,0.98982,0.984224,1.27068,-0.0579911,0.000131986,2.77487,0.799796,0.511933,0.970919,1
77,95306.9,-7239.91,6102.75,1.13978,1.00699,0.997951,0.992289,0.719109,-0.038377,0.00150262,4.36526,0.807865,0.557469,1.01156,1
78,92542.4,-87242.9,8114.34,0.832476,1.04147,0.999283,1.01001,0.730403,0.0151401,-0.00192963,3.96544,0.776235,0.527703,0.972652,1
79,14.051,-29.3701,2.16402,1.05449,0.980921,0.994196,0.984778,0.990807,0.0816356,0.000243735,57.4351,1.16479,1.77004,1.05799,1
80,89129.6,-43225.5,12352.5,1.15333,1.01153,1.00594,0.976147,1.01451,-0.0166243,0.000121788,4.00209,0.797926,0.537101,0.997288,1
81,93525.3,10996.2,5313.79,0.778358,1.02133,1.00305,0.941744,0.473276,0.0454708,0.000358417,2.49661,0.691248,0.52188,0.827185,1
82,90757.5,27940.7,-9604.09,1.3009,0.999545,0.996923,1.02264,0.96119,0.103076,0.000584066,5.53642,0.762132,0.566477,0.913752,1
83,89217.8,18771,22221.7,0.76502,1.02014,1.00721,0.991001,0.741993,-0.0367998,0.0020071,8.7941,0.754505,0.629465,0.84968,1
84,61086.8,-1892.16,-5564.79,0.841797,1.0041,0.997112,0.979045,1.2037,0.0724607,-0.000726187,3.04942,0.792591,0.522955,0.930532,1
85,82195.6,-3453.35,-17669.7,1.16017,1.00599,0.985319,1.01564,1.1242,0.0809007,-0.000552028,3.0792,0.784707,0.528253,0.966552,1
86,87124.9,-79133,4811.48,0.978838,0.978494,1.00608,0.969891,1.11877,-0.084839,-9.39157e-05,4.66182,0.728143,0.546474,0.863729,1
87,87510.6,-92136,9753.38,1.28911,1.016,0.996823,0.987956,0.639098,-0.162691,0.000362444,2.80863,0.735383,0.525381,0.892376,1
88,90509,29187.7,-20327.7,0.981874,1.00724,0.997478,1.04693,1.01818,0.124515,-6.33272e-05,4.85395,0.772796,0.56493,0.933729,1
89,88526.1,66274.6,-23301.6,0.647919,1.01477,1.01254,1.00822,1.0976,0.301298,-0.000933931,7.66373,0.846774,0.602363,1.03155,1
90,99642.1,27962.8,-16040.7,0.838962,1.01285,1.00301,0.970915,1.05654,0.146719,-0.000743978,4.65989,0.713295,0.548992,0.853159,1
91,87428.9,36724.8,-9170.37,1.30941,1.02121,0.99221,1.00387,1.27895,0.0873042,-3.96077e-05,4.49868,0.762791,0.555541,0.917228,1
92,93742.8,42501.5,-15269.2,0.797573,1.01117,0.995373,0.997821,0.947624,0.0781654,0.00182787,6.56717,0.764355,0.585139,0.907728,1
93,53126.6,-144548,24160.2,0.859644,0.987158,1.00437,1.01693,0.719061,-0.351355,-0.000986734,18.5281,0.921442,0.778531,0.983912,1
94,73253.3,10537.1,-11058.7,1.09629,1.00843,0.999611,0.99585,0.833843,0.0655679,-0.000111029,3.84999,0.781288,0.539464,0.931896,1
95,89863,54153.1,-20504.4,0.90898,1.01566,1.00617,0.973916,0.7979,0.212144,0.000117153,7.14094,0.796631,0.595038,0.952063,1
96,79217.6,-74573,13231.1,1.15751,1.00767,1.00089,0.957884,0.935729,-0.209973,0.000198403,6.28097,0.862571,0.592336,1.04594,1
97,75404.8,-108337,11704.2,0.985571,0.990547,1.00448,0.97439,0.919912,-0.151881,-0.000139096,5.4935,0.76283,0.559972,0.893173,1
98,97543.5,-8811.67,-2100.91,1.00847,1.02407,1.01399,1.02932,1.2404,0.00254772,0.000787335,6.61752,0.849061,0.590096,1.06507,1
99,70844.4,107839,-21675.7,1.22959,1.01643,1.00246,1.02243,0.992841,0.269019,0.000974084,16.8465,0.955598,0.731532,1.09019,1
100,100619,-50640.5,21646.9,0.893973,1.02425,0.979135,1.02169,1.38977,-0.109101,0.000991096,3.26853,0.768574,0.538328,0.966483,1
101,108125,-53918.1,13913.7,1.01552,1.05371,1.00441,1.01804,0.873289,-0.102134,0.00155178,2.79747,1.07703,0.571521,1.54357,1
102,86719.3,-41789.7,-10817,0.769912,0.975526,0.978876,1.03124,1.05026,0.0547676,-0.00169912,3.2629,0.793959,0.538592,0.983041,1
103,89786.7,-9147.92,-1161.49,0.809304,0.993704,1.00664,0.959833,0.947037,0.0226898,0.000320256,2.44154,0.723027,0.524824,0.875018,1
104,79749.2,-36856.2,8313.15,0.71367,0.979363,0.999998,0.987206,1.13241,-0.00923638,-0.000554242,2.82298,0.798701,0.527171,0.983651,1
105,76734.2,-122904,11476.3,1.02809,1.00162,0.997019,0.974618,1.39611,-0.195716,-0.000855499,9.54287,0.864758,0.629272,1.01907,1
106,41724.4,-64089.6,-7269.92,1.20929,1.00947,1.00093,1.0201,0.93984,-0.320245,-0.000439449,33.7795,0.94386,1.04194,0.912793,1
107,88034.2,8393.27,-6530.71,0.856329,0.995806,0.996042,1.02771,0.906489,0.121432,-0.00100867,4.46038,0.856946,0.543909,1.09197,1
108,105815,-18622.1,-11682,1.23282,1.0134,0.976812,0.963355,0.898798,0.0172424,-0.00010134,2.80988,0.929902,0.548871,1.27417,1
109,86340.6,3132.97,1424.04,0.999312,1.02817,0.992604,1.00156,0.914444,0.002048,0.000798211,5.0134,0.759399,0.556385,0.908573,1
110,19.1598,-33.8048,-2.61201,1.15563,0.986361,1.00356,0.978716,1.1866,0.060028,0.00138787,44.6298,1.62482,1.74596,1.60257,1
111,101552,28522.3,-12682,0.89357,1.03038,0.991155,0.980449,0.734472,0.0788784,0.000575009,5.57064,0.712994,0.543,0.860156,1
112,83432.6,-86416.9,19893.2,0.788405,0.98529,0.99505,0.939041,0.965039,-0.229446,0.00029745,6.7494,0.795107,0.58917,0.942032,1
113,88902.5,27722.3,-23876.5,0.883055,1.00927,1.01604,0.984948,1.12689,0.17634,-0.000833594,5.52341,0.763727,0.561883,0.917137,1
114,86855.4,-30623.3,11111.9,0.881807,0.997272,0.98704,1.00808,0.880215,-0.0228828,-0.000102645,3.14527,0.84349,0.527706,1.07743,1
115,87429.1,-69889.5,6019.93,0.940771,0.984406,0.983643,1.00214,0.969643,-0.0982143,0.000677543,3.53643,0.763225,0.542874,0.927739,1
116,85074.3,-96362.7,12427.1,1.27472,1.00954,0.993042,1.03813,0.966446,-0.0672208,-0.000309595,5.58303,0.811487,0.573629,0.984302,1
117,77115.5,-3241.96,4860.57,0.811674,0.95689,0.993854,1.06941,0.554686,0.0985434,-0.000551,9.54887,0.759986,0.646434,0.834515,1
118,12.9224,-25.7056,-0.0994031,0.58451,1.0198,1.00773,1.0338,1.00214,0.210279,0.00091974,127.041,1.94134,3.29874,1.70379,1
119,76599.1,-94645,24288.7,0.921908,0.976215,1.00678,1.05233,0.806591,-0.229758,0.00152113,4.69875,0.831437,0.561008,1.00825,1
120,99871.8,-56678.8,6161.28,0.859049,1.01979,1.01641,0.960637,0.977244,-0.0684224,6.54497e-05,2.31574,0.760661,0.505776,0.978682,1
121,91263.8,-43670.7,-10941.7,0.732479,1.01788,0.992497,0.954332,1.00193,0.0570148,-0.00157749,2.84372,0.760342,0.513003,0.952864,1
122,99651.4,39027.7,-18283.7,1.08637,1.02383,0.994421,0.99729,0.824967,0.194573,0.000148848,6.7105,0.764078,0.587566,0.9143,1
123,19.8933,-33.9646,-8.66017,0.784754,1.00197,1.01549,0.984634,1.26767,0.11025,0.000544901,46.8568,1.00564,1.57518,0.900582,1
124,95220.1,-24324.4,8100.97,0.964047,1.01678,0.988699,0.977617,1.39558,0.00469925,0.00017557,3.53533,0.79314,0.541175,0.999642,1
125,14.6397,-31.9392,-13.2724,0.735918,0.977199,0.981725,1.03407,1.01334,0.299977,4.68675e-05,129.314,1.88811,3.22244,1.63793,1
126,75751.5,-113046,14863.4,0.779293,0.993854,1.00033,0.993252,0.99412,-0.170338,-0.00127348,10.558,0.847401,0.646719,0.976949,1
127,84257.1,48233.4,-17284,1.04454,0.982421,1.00437,0.950164,0.856364,0.119127,0.000597235,6.08633,0.825198,0.560541,1.01555,1
128,75671.4,-92483.9,11268.3,1.05616,0.994017,1.01182,0.9704,1.40533,-0.144025,0.000459841,5.51546,0.887905,0.573817,1.09031,1
129,95007.3,33474.7,-24268,1.183,0.991026,0.97729,1.06592,0.906574,0.25361,-0.00090465,4.88719,0.746023,0.565217,0.892783,1
130,73849.7,-56308.9,289.697,0.756932,0.971844,1.00685,0.982408,0.546666,-0.0773691,9.15171e-05,2.2321,0.82051,0.508479,1.01596,1
131,88103.5,-27224.8,3392.93,0.87674,1.01121,0.983527,0.971912,1.4081,-0.0389354,0.00134126,3.56189,0.800064,0.536331,0.998487,1
132,39.766,60.7087,25.7086,1.02953,1.01664,1.0083,1.0513,1.04656,-0.0711152,0.000386445,14.119,0.822255,0.939405,0.80005,1
133,84543,4757.91,-2619.56,1.22821,0.984152,1.01016,1.03014,0.920687,0.0531423,0.000407372,3.02072,0.775257,0.521272,0.958549,1
134,82700.8,-9299.01,-19666.7,0.764232,0.987093,1.00639,1.06741,1.14074,0.0337734,0.000351313,3.55975,0.805659,0.513919,1.01243,1
135,65708.2,-99642.4,5941.78,1.02794,0.973327,0.997997,0.997278,0.83899,-0.146875,-0.00182858,10.3338,0.83249,0.644964,0.936938,1
136,90896.4,6038.18,-2607.7,1.20716,1.01434,1.00511,0.984795,0.921725,0.0719755,-0.000210371,2.43461,0.730362,0.510798,0.900548,1
137,80059.9,-21567.2,14349.9,1.00453,0.98278,1.00348,0.988573,1.04497,0.0184818,-8.94565e-05,3.1836,0.776609,0.514366,0.955715,1
138,91810.5,-24990.8,14381.7,1.04085,0.997588,1.00664,1.02827,0.892373,-0.124714,0.00216504,3.05799,0.72237,0.530117,0.873482,1
139,76946.7,-97886.8,15837.1,0.820798,0.989111,1.01235,0.946632,0.837585,-0.079162,-0.00146667,5.01207,0.770007,0.551042,0.913649,1
140,90080.8,24902.3,-15784,0.914955,1.0033,0.989574,0.985856,0.635978,0.0878086,-5.83939e-05,4.62194,0.768933,0.554168,0.934322,1
141,91672.2,33091.6,-21098.6,0.95092,0.984951,1.01034,0.962678,0.9423,0.204399,-0.000133476,4.97035,0.830931,0.548143,1.05281,1
142,86167.1,-51080.4,6093.62,0.882304,1.0077,1.01548,0.98451,1.11394,-0.0803142,0.000243352,2.92721,0.774058,0.532767,0.951597,1
143,79923.2,-22114.3,-3960.9,1.25737,0.967586,0.995123,1.02103,1.02785,0.035797,-0.000782073,2.32338,0.767322,0.542638,0.920413,1
144,78191.1,-41033.6,-7911.86,1.01587,1.01628,0.991327,1.04235,1.02793,-0.0107975,-0.000521126,4.00794,0.892843,0.54918,1.12218,1
145,83554.3,-74174.5,11150.3,0.751839,0.993374,0.999627,1.02197,0.968681,-0.12879,-0.0011063,5.09033,0.796372,0.555114,0.968348,1
146,93590.4,-4466.42,-3184.81,1.00273,1.00444,0.995135,0.983718,1.14608,0.0304066,-8.2159e-05,3.8187,0.799893,0.552194,0.997904,1
147,88064.8,52086.6,-23488.6,0.848039,1.00385,0.993948,0.996595,1.1238,0.189362,-0.00060035,5.71448,0.783408,0.56023,0.951303,1
148,95164.8,-27216.4,3326.71,0.841846,1.01642,0.974465,0.991234,1.12845,0.0266712,8.02031e-05,4.27329,0.859351,0.538933,1.11904,1
149,69739.7,83252.1,-29445.6,0.736352,0.971763,0.998987,1.04421,1.31669,0.402516,-0.00144758,17.5704,0.877203,0.758622,0.94718,1
150,75289.2,-34534.8,11800.9,1.09811,0.997962,0.991085,0.930147,1.30135,0.0258354,-0.001655,3.33679,0.798741,0.548296,0.960006,1
151,85025.7,-29824.6,2347.15,1.12981,0.981762,0.998704,1.04183,0.652144,-0.0344286,-0.00011058,2.71622,0.748808,0.517613,0.917162,1
152,72684.8,-31322.1,-4959.9,1.08054,1.01095,0.992675,0.945532,0.966266,-0.0758145,0.000436684,4.80186,0.890166,0.572169,1.08776,1
153,95683.4,-100173,20733,1.124,1.01343,0.993026,0.950266,0.91083,-0.0888013,-0.000192796,4.47055,0.80125,0.546816,1.00984,1
154,104886,3915.09,-11924.1,0.845522,1.02178,0.985556,1.02772,0.809773,0.0693478,-1.12665e-05,3.6994,0.88777,0.557093,1.18368,1
155,87902.6,34446.2,-11742,0.6439,0.988691,1.00517,0.997448,1.13147,0.100516,0.00114696,5.06479,0.762406,0.551573,0.921114,1
156,83872.4,-97306.9,7470.24,0.81012,1.01476,0.996144,0.976839,1.0549,-0.0697427,-0.00244791,5.08469,0.783659,0.578295,0.93055,1
157,92131.2,31904.4,-2295.53,0.848143,1.00995,1.00788,1.04111,0.933966,-0.0040377,0.00213741,5.60451,0.804929,0.558436,0.998876,1
158,91511.9,-40987.8,19663.4,1.02851,1.02425,0.993147,1.01088,1.2987,-0.0577581,0.0006601,3.06174,0.789968,0.525893,0.99643,1
159,75744.3,-29984.8,1006.68,0.802836,1.00204,1.00044,1.02212,0.840346,0.0287504,-0.000198713,2.31107,0.725296,0.535413,0.847197,1
160,102715,24395.8,-15286.9,0.743446,1.03713,0.999192,0.970811,0.882919,0.184889,-0.000479585,5.30784,0.840167,0.575224,1.0723,1
161,88045.2,-32873.1,11136.3,1.32389,0.9728,1.00268,0.985744,1.24575,-0.0370026,-0.000240346,2.36462,0.797046,0.51808,1.00745,1
162,13.9326,-30.0547,-2.52725,0.600039,0.980808,0.982678,0.96038,0.60087,0.0574053,0.000644202,62.7983,1.93709,2.18923,1.89259,1
163,17.7525,-36.3133,2.57095,1.15306,1.0246,0.997119,0.967646,1.15734,0.213205,0.00064471,80.4884,0.719361,2.23938,0.441508,1
164,90936.3,-22363.4,-13290.7,0.985433,1.00712,1.0022,1.04309,1.16509,0.134569,-0.00170542,2.51352,0.75792,0.509309,0.951893,1
165,95867,-43924.6,-22422.6,0.786608,0.998873,0.986302,0.984934,1.21079,0.158063,-0.00347011,6.54795,0.785937,0.571536,0.961784,1
166,88158.6,-75764.1,13785.4,1.08469,0.969718,0.994689,0.978624,0.878075,-0.1551,-0.000203265,4.16022,0.730408,0.552702,0.86459,1
167,74480.2,-125926,20842.2,0.871308,1.0038,0.991699,1.02241,1.22366,-0.297894,0.000432816,9.49558,0.790569,0.643607,0.883856,1
168,57994.3,-26363.6,3893.03,0.981406,0.978335,1.00071,0.967268,1.0212,0.00656023,-0.0009366,4.80363,0.828825,0.565282,0.955691,1
169,74440.5,-110314,12701.6,0.824801,0.987485,0.999542,1.02251,0.866014,-0.103895,-0.000587402,5.62518,0.79262,0.564593,0.937207,1
170,82221.3,-78311.7,11351.2,0.969654,0.988687,1.00341,0.988234,1.16157,-0.071642,-0.00050744,4.90643,0.820987,0.548411,1.01247,1
171,25.1087,41.9824,-7.61814,1.2273,0.99867,0.995336,0.991695,1.26768,0.0753291,-0.00277745,27.1251,0.736271,1.13559,0.66206,1
172,73759.7,-114575,24294.5,1.23189,0.995969,1.01727,1.00982,1.1738,-0.261186,0.000372331,9.84443,0.866866,0.624607,1.01912,1
173,92898.1,-41440.1,9716.39,0.877307,1.01726,1.00395,1.04819,1.0183,-0.123567,0.00169929,3.08414,0.739364,0.526096,0.908973,1
174,88443.2,8927.61,10117.9,0.931347,0.995396,1.0036,0.973485,1.25385,-0.0278612,0.0014332,2.78225,0.752137,0.519482,0.928069,1
175,78592.5,-103894,15181.1,1.03252,0.977827,0.989191,0.981573,0.929441,-0.0597171,-0.000946536,5.54579,0.85813,0.554231,1.06193,1
176,35140.5,-129842,41870.4,0.814822,1.00327,1.00101,0.99663,0.861581,-0.503518,-0.00106529,42.8806,0.981496,1.16785,0.944264,1
177,97378.3,28813.6,-22453.8,1.11315,0.999829,0.986548,1.00204,1.06443,0.266896,-0.00115459,7.41794,0.753785,0.59311,0.887503,1
178,95557.2,-68964.7,17673.6,0.807076,1.02327,0.994813,1.02564,0.842754,-0.0478374,-0.000423402,4.22579,0.823821,0.552971,1.04524,1
179,76221.8,-114096,11969.5,1.15141,0.997613,0.991829,1.03646,0.938683,-0.265995,-0.000140943,10.1188,0.834447,0.631701,0.965977,1
