run,apogee_m,impact_x_m,impact_y_m,wind_scale,thrust_scale,dry_mass_scale,aero_scale,sensor_bias_scale,thrust_misalignment_deg,cg_offset_m,mean_nees,mean_nis,impact_valid
8443,9.132,32.7354,2.86578,0.805185,1.00316,1.00797,0.979683,1.02783,-0.139865,0.000262902,0,0,1
8444,6.47215,-23.2751,-2.13444,0.961678,1.03224,0.996861,0.973508,1.00918,0.194596,-0.000188017,0,0,1
8445,3.69163,13.1439,1.1975,1.08853,0.990334,1.00541,0.975774,1.20243,-0.279673,-0.000446237,0,0,1
8446,4.96018,17.6047,1.12285,0.887777,0.947915,1.00324,1.03019,1.08432,-0.153889,-0.00105904,0,0,1
8447,43.1549,-157.307,-16.5295,0.957491,1.0107,0.980126,1.00057,0.865283,0.0468533,-0.000325268,0,0,1
8448,12.8437,-46.18,-4.38051,0.971725,0.997633,0.996701,0.991004,1.14645,0.117765,-0.000480766,0,0,1
8449,73.7684,-280.264,-31.5551,0.913736,1.01242,0.982658,1.0381,0.845194,0.0986554,-0.00134812,0,0,1
8450,27.3326,-98.0052,-7.44005,0.87422,0.994475,0.992004,0.987832,0.835525,0.0460035,-6.98352e-05,0,0,1
8451,10.4831,37.7443,3.85878,0.942769,0.975561,1.00238,1.02206,0.998621,-0.151654,0.000763576,0,0,1
8452,4.45484,-15.8266,-1.34641,1.17621,0.977837,0.999871,1.0098,0.876702,0.22894,0.000383597,0,0,1
8453,23.2187,-84.2072,-8.59997,0.850231,1.00911,0.990406,0.985062,1.47134,0.0781448,-0.000467564,0,0,1
8454,122.638,-445.207,-43.4787,1.11132,1.02003,1.00102,0.978838,1.22946,0.0152015,-9.63742e-05,0,0,1
8455,4.86325,-17.3692,-1.56291,1.29937,0.989835,0.990675,1.02477,0.822476,0.233111,5.54464e-05,0,0,1
8456,22.2767,79.8254,5.7952,0.999587,0.987663,0.997837,1.01593,1.32894,-0.0514696,1.48561e-05,0,0,1
8457,27.3582,100.34,11.2919,1.26265,1.04023,0.991164,1.01426,0.826983,-0.0769409,0.000553293,0,0,1
8458,17.636,-64.3706,-7.60312,0.866763,0.989618,0.979561,0.998656,1.22821,0.124945,-0.000983383,0,0,1
8459,8.40127,29.9507,1.84837,0.926519,1.02461,0.996211,1.01391,0.998534,-0.101065,-0.000655855,0,0,1
8460,15.4852,55.1157,1.28992,1.22908,1.01614,0.996745,1.03392,1.07135,-0.0219479,-0.000902734,0,0,1
8461,7.33556,26.0537,1.04398,1.09803,0.991303,0.984902,0.99457,0.900647,-0.0716057,-0.00145183,0,0,1
8462,4.28118,15.2184,1.0572,1.09792,1.00675,0.993741,1.01154,0.988774,-0.189946,-0.0013829,0,0,1
8463,16.3937,59.6675,6.3839,0.955471,1.00988,0.978856,0.949962,0.922439,-0.114207,0.000699886,0,0,1
8464,5.50897,-19.6009,-1.64691,1.20168,0.97657,0.999655,1.00549,1.06519,0.194596,0.000140735,0,0,1
8465,10.954,-39.3694,-3.30324,1.08573,1.0336,1.00584,1.01526,1.09102,0.115282,-0.000141943,0,0,1
8466,17.9425,-64.0491,-3.84468,1.20495,0.998384,1.00109,1.00433,1.53937,0.0512805,0.000201768,0,0,1
8467,5.74467,-20.439,-1.54282,1.09926,0.981119,0.99394,0.971525,1.09161,0.168154,0.000483551,0,0,1
8468,13.4764,-48.5812,-4.21999,0.830716,1.0325,1.00069,0.943885,1.20619,0.101784,-0.000243388,0,0,1
8469,10.8396,-39.0047,-3.76601,1.06051,1.01398,0.999034,0.997041,0.766601,0.137872,-0.000516964,0,0,1
8470,14.1894,-50.382,-1.5698,0.984838,0.988932,0.985935,0.987013,0.693397,0.0318748,0.000831251,0,0,1
8471,4.93084,17.5125,1.4695,0.553646,0.97153,1.00124,0.96576,1.11634,-0.209588,-0.000263201,0,0,1
8472,12.3255,-43.6473,1.16335,1.09675,0.94213,1.01507,0.981951,0.889935,-0.0292555,0.00196167,0,0,1
8473,3.87253,13.846,1.45719,1.13869,0.987623,0.991649,0.988928,0.857934,-0.32469,0.000459901,0,0,1
8474,7.02085,-25.204,-2.48786,1.07495,1.00818,1.02257,0.970387,1.14183,0.197899,-0.000641503,0,0,1
8475,268.709,1645.15,-306.775,0.873032,0.950033,1.00642,1.07136,1.0956,0.0497137,-0.000903459,0,0,1
8476,173.805,-948.19,88.0263,1.03655,1.00918,1.00023,0.961457,0.999681,-0.067243,0.00122376,0,0,1
8477,12.2475,43.4067,0.889044,1.20738,0.981689,0.985015,1.0406,1.06036,-0.0233089,-0.00118658,0,0,1
8478,6.07215,21.6526,1.40991,0.861341,1.03695,1.00354,1.00576,0.95148,-0.137108,-0.000966021,0,0,1
8479,5.43114,19.3277,1.22761,1.08188,1.00061,0.999843,1.01052,1.12805,-0.145354,-0.00110276,0,0,1
8480,4.90036,17.4951,1.57098,0.99528,1.00674,0.997926,1.04235,0.843124,-0.229946,-0.000109679,0,0,1
8481,4.41847,-15.8332,-1.3084,1.00031,1.04237,0.989124,1.03915,0.863035,0.226141,0.00081546,0,0,1
8482,2.08535,-7.38352,-0.708284,1.09486,0.998793,0.999827,1.00893,0.694024,0.407566,0.00248504,0,0,1
8483,16.2861,-57.7316,-2.0482,0.528502,0.966188,0.991466,0.993509,1.0712,0.031836,0.000615845,0,0,1
8484,33.5232,-121.461,-12.2021,0.472823,1.00537,0.991735,1.02382,1.04098,0.0542589,-0.000329828,0,0,1
8485,2.25788,8.00278,0.773248,0.814646,1.00801,0.995231,1.01421,1.21795,-0.393835,-0.00212877,0,0,1
8486,5.79865,-20.7968,-2.13954,0.357789,0.983486,0.980384,0.962296,0.78774,0.243903,-0.000736839,0,0,1
8487,21.9304,80.4986,9.7685,1.1903,1.01313,0.995207,1.03443,1.12249,-0.107317,0.000902544,0,0,1
8488,7.32049,26.3354,2.75279,1.1446,1.00132,1.01026,0.9878,1.11734,-0.206741,0.000872485,0,0,1
8489,5.51075,-19.6508,-1.69428,1.01803,0.990171,1.01117,1.00449,1.26616,0.200137,4.33115e-05,0,0,1
8490,429.275,2791.87,-1804.96,1.30639,1.03285,0.986694,0.997992,0.748097,-0.0311366,0.000506348,0,0,1
8491,14.6204,-52.8899,-5.34958,0.816551,1.01307,0.992718,0.950663,0.924787,0.115253,-0.000592052,0,0,1
8492,10.8356,-38.6685,-2.55947,1.09631,1.01507,1.02719,1.0364,0.882962,0.0872925,0.000264966,0,0,1
8493,32.9154,-118.222,-9.56942,1.07061,0.994419,1.00444,1.014,1.00881,0.0413613,-0.000120829,0,0,1
8494,4.0818,14.525,1.28019,0.973105,0.980893,0.995078,1.00768,1.22796,-0.253271,-0.000411992,0,0,1
8495,4.04902,14.4909,1.36087,1.02921,1.02688,0.994867,1.01962,0.68499,-0.273579,-0.000336816,0,0,1
8496,15.9893,-57.4642,-5.12639,1.12715,0.982922,0.991402,0.960366,1.2089,0.0905797,-0.00033016,0,0,1
8497,18.7251,-66.3057,-1.57952,0.977071,0.968078,0.981337,0.937204,1.01889,0.0188241,0.000704125,0,0,1
8498,14.4218,51.5434,3.23042,0.946097,1.00796,1.00343,0.989362,0.83186,-0.0649716,-0.000240654,0,0,1
8499,5.37792,19.2214,1.73222,1.01329,1.00029,0.996006,0.996526,0.963069,-0.216968,4.22725e-05,0,0,1
8500,150.443,743.139,42.2216,0.991699,0.991761,0.988784,0.991156,0.991282,0.0670605,-0.00122287,0,0,1
8501,4.66547,-16.5092,-0.923499,1.16988,0.989412,1.00496,1.00467,1.36988,0.140268,0.0017002,0,0,1
8502,7.65344,27.297,2.21855,0.968171,0.98514,1.00988,0.898971,0.858081,-0.145245,3.02628e-06,0,0,1
8503,16.9531,60.5317,4.69386,1.45685,0.95828,0.985327,0.992291,0.898613,-0.0707756,8.77655e-05,0,0,1
8504,9.61292,-34.4921,-3.24373,1.34565,0.989012,1.01405,0.995897,0.901005,0.145711,-0.000508894,0,0,1
8505,13.7513,-48.6632,-0.972608,1.01251,0.969498,0.97673,0.987489,1.19504,0.0208417,0.00105302,0,0,1
8506,10.4237,36.9619,-0.287266,1.33232,0.996221,1.00122,0.955452,1.3365,0.0100385,-0.00203135,0,0,1
8507,6.76839,-24.0145,-0.793436,0.850103,1.00301,0.999228,1.07817,1.08224,0.0624474,0.001812,0,0,1
8508,21.4742,77.5114,7.51369,1.43263,0.986642,0.999188,0.990601,0.801905,-0.076608,0.0004048,0,0,1
8509,7.06534,25.3749,2.57145,0.733834,0.988918,1.00952,0.992962,1.02231,-0.203879,0.000762638,0,0,1
8510,13.8751,49.4903,2.48895,0.961247,1.02386,0.991744,0.998612,1.07494,-0.0533202,-0.000535193,0,0,1
8511,848.373,-3602.07,-1039.55,0.67877,1.02169,0.991456,1.06753,0.664218,-0.0236997,0.000453297,0,0,1
8512,40.0763,143.855,10.2576,1.07369,1.00717,0.992818,0.992304,1.03176,-0.029183,5.5536e-06,0,0,1
8513,23.953,-87.1539,-9.25917,0.858552,1.02033,1.00364,1.03427,0.823748,0.0803286,-0.000534589,0,0,1
8514,8.37891,29.872,2.08246,0.942741,0.994249,1.00553,0.976831,1.16513,-0.114523,-0.00033527,0,0,1
8515,8.4862,-30.1539,-0.870219,1.05387,1.02009,1.01315,0.97018,0.975116,0.0453346,0.00151665,0,0,1
8516,25.8402,-92.5314,-6.54268,0.977054,1.00036,1.00127,1.03536,0.832311,0.0443399,-6.15562e-06,0,0,1
8517,19.2162,-69.3591,5.95636,0.918042,0.993324,1.00231,1.01734,0.907932,-0.0730897,0.0023059,0,0,1
8518,26.0828,-92.8302,2.37081,0.663927,0.99419,0.987884,0.954001,1.32135,-0.0150457,0.00101779,0,0,1
8519,18.8957,-67.0413,1.93307,0.930034,0.983329,0.996158,0.934833,0.894109,-0.0224636,0.00141119,0,0,1
8520,6.361,-22.6903,-1.7222,0.793802,0.999583,0.999536,1.04852,0.71923,0.157992,0.000367914,0,0,1
8521,537.14,1945.41,72.2918,1.19105,0.998131,1.00925,0.968079,0.921125,-0.000843308,-2.06991e-05,0,0,1
8522,24.5166,-87.3716,-3.69934,0.755677,1.00578,0.993427,0.952101,0.744917,0.0268858,0.000342128,0,0,1
8523,20.6325,74.4688,7.24146,1.35856,0.974061,0.993234,0.985854,1.16196,-0.0797612,0.000426382,0,0,1
8524,5.03989,-17.9163,-1.47666,1.08955,0.982796,1.0067,1.01964,0.959154,0.202276,0.000320305,0,0,1
8525,16.3465,58.0912,-1.5208,0.909624,0.968546,1.00037,0.984545,0.837882,0.0228494,-0.00155018,0,0,1
8526,37.5141,-139.33,17.9453,0.465899,1.00861,0.998802,0.986455,1.50349,-0.075984,0.00189964,0,0,1
8527,163.764,-615.43,82.5937,0.770745,0.99816,0.980638,1.04617,1.11246,-0.0278825,0.000632651,0,0,1
8528,8.94546,-32.2348,-3.46977,0.916395,0.996439,1.00195,0.958499,0.992878,0.185705,-0.000977397,0,0,1
8529,9.54614,33.7922,0.624914,1.26087,0.993927,1.00604,1.01963,1.19284,-0.0257403,-0.00156315,0,0,1
8530,88.0283,-702.636,-268.979,0.830012,0.985561,1.00516,0.999085,0.512373,-0.121459,0.00215298,0,0,1
8531,5.03349,-17.87,-0.85344,1.05795,1.02419,0.992255,0.98714,1.11037,0.114289,0.00204463,0,0,1
8532,5.45245,-19.6549,-1.97319,1.04634,1.0508,1.01527,1.00262,0.902644,0.2435,-0.000450334,0,0,1
8533,7.36906,26.6858,2.85979,0.906801,1.02398,0.987943,0.997834,1.08271,-0.216059,0.000907564,0,0,1
8534,5.2407,18.788,1.88827,0.683539,1.01229,0.996349,0.988159,1.28973,-0.249992,0.000454772,0,0,1
8535,3.69163,13.2014,1.41996,0.604868,1.01089,1.00079,1.03034,0.986708,-0.339159,0.000396639,0,0,1
8536,3.0157,10.718,0.941162,1.15931,1.02837,1.00923,0.956354,1.16562,-0.301205,-0.00146603,0,0,1
8537,19.7132,70.0777,-2.32667,1.11114,0.98774,1.00104,0.987614,0.786456,0.0245402,-0.00140391,0,0,1
8538,5.51038,-19.649,-1.58051,1.24115,0.999896,0.984737,1.04819,1.35339,0.188541,0.000398175,0,0,1
8539,9.64487,34.7272,3.53814,1.00053,0.984062,1.00854,1.00965,1.04711,-0.161373,0.000770555,0,0,1
8540,12.5498,45.5604,4.77494,0.989328,1.0294,1.00384,0.983048,1.45141,-0.137046,0.000733117,0,0,1
8541,11.4627,-40.9232,-2.6028,1.07367,1.02237,0.99099,0.98649,1.24416,0.0814755,0.000361695,0,0,1
8542,14.367,-51.8799,-5.38706,0.836845,1.01136,1.00803,0.974534,0.814828,0.119425,-0.000666957,0,0,1
8543,341.288,1790.96,906.874,1.17831,0.985266,1.00717,0.974895,0.972984,0.0521653,-0.000982114,0,0,1
8544,12.9366,46.2772,2.7068,1.1258,1.03667,0.998566,0.929421,0.709618,-0.0665683,-0.000420508,0,0,1
8545,7.76072,-27.7806,-2.33698,0.778622,1.02806,1.01044,0.97017,0.78975,0.151334,-3.3414e-05,0,0,1
8546,7.63779,-27.422,-2.17953,0.988612,1.0453,1.00622,0.997469,0.835816,0.145181,0.000167029,0,0,1
8547,3.75295,13.3775,1.18006,1.21657,1.01876,0.999031,0.990295,0.948549,-0.266841,-0.000766748,0,0,1
8548,33.1152,118.884,8.60716,1.0935,1.00048,0.999489,0.999032,0.669044,-0.0355773,2.00738e-05,0,0,1
8549,9.68333,34.4085,2.17851,0.825994,0.982095,1.00579,0.969766,0.546846,-0.09063,-0.000404925,0,0,1
8550,4.72926,16.8229,1.19586,1.16894,1.00567,1.01223,0.990509,1.2246,-0.18008,-0.00100477,0,0,1
8551,6.52746,-23.3267,-2.14913,1.20111,0.980548,1.00344,1.02061,1.2542,0.191991,-0.00034983,0,0,1
8552,58.3619,220.671,30.499,1.14994,1.03388,1.00399,0.988907,0.965603,-0.0856811,0.00107235,0,0,1
8553,15.629,-55.7576,-3.59616,0.879126,0.985287,0.993553,0.978927,1.05955,0.0626067,0.000164747,0,0,1
8554,9.6536,34.4071,1.95226,0.694248,1.0022,0.997881,0.988749,1.09348,-0.0823621,-0.000614058,0,0,1
8555,47.0111,169.471,-13.7934,0.859187,0.991932,1.01727,1.04015,1.04152,0.0284755,-0.000908694,0,0,1
8556,5.19721,-18.4131,-1.2188,1.05277,0.966881,1.00246,0.992976,1.03756,0.155991,0.000939844,0,0,1
8557,8.91195,-31.7862,-2.11111,0.966892,1.00811,0.996133,0.971669,1.0854,0.105162,0.000415074,0,0,1
8558,10.0739,-36.4898,-4.30526,0.984411,0.974598,1.01409,0.945554,0.756561,0.192988,-0.0014036,0,0,1
8559,21.3383,77.9079,9.48513,1.16193,0.995192,1.01465,0.976352,1.0625,-0.107445,0.00091785,0,0,1
8560,3.7031,-13.1685,-1.26586,1.06348,0.969756,0.99052,0.97337,0.809865,0.297957,0.000119295,0,0,1
8561,3.27957,11.6337,0.818852,0.864193,1.01839,1.00315,1.00754,0.897168,-0.226987,-0.00216721,0,0,1
8562,25.3759,91.7021,9.10792,1.12871,0.988995,0.982045,1.03364,1.02145,-0.0682557,0.000380851,0,0,1
8563,5.92416,21.0495,1.59029,0.738291,0.97782,1.02219,1.00661,1.06168,-0.161731,-0.000356221,0,0,1
8564,4.96751,17.759,1.69037,0.86099,0.990046,1.00464,0.981352,1.40449,-0.243067,0.000264199,0,0,1
8565,7.7929,-27.7824,-2.2556,0.857488,0.985411,1.0095,1.0667,0.960206,0.143637,-1.74776e-05,0,0,1
8566,39.9391,-142.099,7.27413,1.35712,0.980172,1.00541,0.979593,1.00462,-0.0201057,0.000829019,0,0,1
8567,7.70192,27.4403,1.48441,1.43041,1.03909,1.00645,0.999154,0.908255,-0.0935808,-0.00099908,0,0,1
8568,6.58121,-23.4243,-1.44778,1.48624,1.01403,1.00173,1.06086,0.824988,0.12297,0.00088966,0,0,1
8569,11.5287,-41.1352,-2.6356,1.12035,0.99106,0.988852,0.992587,1.09356,0.0817239,0.000299072,0,0,1
8570,4.84,17.145,1.1664,1.20838,0.96722,0.990044,0.974725,1.14631,-0.1692,-0.00105019,0,0,1
8571,3.56258,-12.6947,-1.18898,0.843951,1.01169,1.00054,0.992124,1.20797,0.295943,0.000516768,0,0,1
8572,16.1202,-57.4068,1.86565,0.739449,0.998536,0.995165,1.0041,0.930227,-0.0296576,0.00173396,0,0,1
8573,9.5949,-34.5432,-3.55862,0.838177,0.998526,0.9897,0.977769,0.980572,0.166259,-0.00076205,0,0,1
8574,52.1194,192.069,-22.4297,0.841938,1.01911,0.99792,0.984139,1.34802,0.0447569,-0.0011879,0,0,1
8575,4.75549,-17.0772,-1.72134,0.454042,1.0362,1.01498,1.01271,1.23214,0.266379,-0.000352416,0,0,1
8576,270.943,1066.5,-33.7409,1.22738,0.993613,1.00594,0.957169,0.951905,-0.0501643,0.000756689,0,0,1
8577,3.62115,12.8857,1.12403,0.936955,1.00895,0.996995,0.976999,1.21886,-0.270682,-0.000861599,0,0,1
8578,4.43219,-15.8036,-1.37331,0.805123,1.00267,1.0086,1.01818,1.40333,0.236672,0.000338142,0,0,1
8579,39.4478,-140.491,-4.82973,1.25971,1.00102,0.994203,0.976228,0.932807,0.0138242,0.000258788,0,0,1
8580,4.97189,17.7792,1.65967,0.966422,1.02316,1.00602,0.973371,0.895305,-0.236275,3.16204e-05,0,0,1
8581,4.43819,-15.7228,-1.09055,1.13214,0.96799,1.01127,1.00718,1.01187,0.182961,0.00105521,0,0,1
8582,16.671,-59.6163,2.98906,1.33169,1.03532,1.00363,0.977323,1.06428,-0.0453214,0.00200252,0,0,1
8583,5.23104,-18.7131,-1.73516,0.986462,1.01849,0.996058,1.02768,0.919637,0.22782,-5.40177e-05,0,0,1
8584,58.6305,-211.848,19.2561,1.09159,1.01629,1.00776,0.982835,0.91432,-0.0275384,0.000826311,0,0,1
8585,6.09371,-21.5893,-1.01484,1.27389,1.00126,1.01477,1.02587,0.591689,0.0958492,0.00149014,0,0,1
8586,14.2458,50.4968,0.92205,1.26543,0.990343,0.998667,0.94776,1.02456,-0.0180112,-0.00104209,0,0,1
8587,9.96037,-35.3032,-1.46494,0.911566,0.984777,0.995955,0.95438,1.38929,0.0572417,0.000947302,0,0,1
8588,21.2255,-75.9037,-5.10708,1.07278,1.0117,0.988885,0.968518,1.20014,0.0505506,7.61562e-05,0,0,1
8589,8.35934,-29.7021,-1.17351,0.806528,1.00177,0.997461,0.993672,0.861937,0.0635541,0.00124608,0,0,1
8590,27.6452,98.4632,2.19867,1.03317,0.993653,0.984934,0.995825,1.25569,-0.0121901,-0.000502227,0,0,1
8591,4.84081,17.3244,1.1736,0.875922,1.04379,0.986521,1.02342,0.951611,-0.171028,-0.00135399,0,0,1
8592,4.05514,-14.442,-1.21866,1.021,1.01926,0.997018,1.02831,1.2115,0.242323,0.000801251,0,0,1
8593,6.11652,-21.9004,-2.0688,0.878081,0.995229,1.00782,1.03346,0.914854,0.208698,-0.000405259,0,0,1
8594,12.291,44.4087,4.50112,1.07335,1.01414,0.997942,1.01469,0.783603,-0.13208,0.000628868,0,0,1
8595,16.5103,59.5205,5.82576,1.12589,1.00314,1.00731,1.0106,0.624456,-0.0974823,0.000482752,0,0,1
8596,15.6797,-56.4142,-5.3176,1.3072,0.991363,0.992688,1.02187,1.13852,0.0988205,-0.000435294,0,0,1
8597,71.5995,255.071,-0.289523,0.773548,0.995604,1.00252,1.04053,0.851058,0.000228045,-0.000273276,0,0,1
8598,112.587,-611.636,164.99,1.17359,0.988009,0.995905,1.01272,1.33477,0.10056,-0.00170691,0,0,1
8599,4.18406,14.9081,1.29557,1.13977,0.991663,0.994795,0.961808,1.04308,-0.246506,-0.000464925,0,0,1
8600,15.1561,-53.9215,1.84158,1.53695,0.957646,0.999642,1.01971,0.866714,-0.0323423,0.00179405,0,0,1
8601,10.4974,-37.315,-2.23751,1.01267,0.992119,1.01038,0.977825,1.00124,0.0802559,0.000437556,0,0,1
8602,65.8809,242.293,28.3228,1.05038,1.01561,0.988919,1.01197,0.998976,-0.035582,0.000296091,0,0,1
8603,6.76097,-24.1863,-2.09434,1.12241,1.01409,0.994029,1.01984,1.25821,0.175293,-3.79529e-05,0,0,1
8604,4.67706,-16.7416,-1.60664,0.86088,1.01994,0.995687,0.977405,0.793842,0.255793,-6.43117e-05,0,0,1
8605,246.5,1493.86,-900.523,0.967886,1.00885,1.01759,0.960511,0.869584,-0.058898,0.000954179,0,0,1
8606,36.3137,132.792,15.8565,0.83016,0.974332,0.981787,1.02829,0.940999,-0.0651042,0.000561357,0,0,1
8607,2.47837,8.79142,0.758356,0.959226,1.01989,0.990982,0.942658,0.754198,-0.330336,-0.00253724,0,0,1
8608,23.1527,82.3761,-1.88575,1.17932,0.956494,0.994036,1.03294,0.712418,0.0144163,-0.00106014,0,0,1
8609,285.989,1075.45,151.422,0.895878,1.03517,1.01281,1.00104,0.946067,-0.0119543,0.000130416,0,0,1
8610,7.55378,26.8531,1.15221,1.04925,1.01121,0.98329,0.981829,0.960719,-0.0756623,-0.00136487,0,0,1
8611,9.45485,33.5753,2.08364,1.05858,0.981961,1.00952,0.964699,1.0569,-0.0902849,-0.000447339,0,0,1
8612,14.2052,51.1878,4.81584,0.646368,1.01353,0.997195,1.03498,0.617911,-0.10589,0.000405401,0,0,1
8613,5.85901,-20.9517,-1.86626,1.56617,1.01788,0.998749,0.997187,0.81002,0.200606,-1.99909e-05,0,0,1
8614,13.4673,-48.3217,-4.22682,0.658764,1.01593,1.01461,1.02387,1.36518,0.101154,-0.000280982,0,0,1
8615,7.97726,-28.3311,-0.49468,1.03383,1.00761,0.988465,0.962112,0.860833,0.0291214,0.00199365,0,0,1
8616,13.5761,-48.5819,-3.69255,0.733823,1.01122,0.989569,1.00954,1.09865,0.0861492,-5.95496e-07,0,0,1
8617,7.0798,-25.0605,-0.168983,1.03854,0.974201,1.00785,0.991184,0.785705,0.0120457,0.00243534,0,0,1
8618,27.5164,98.6249,-4.80143,1.15799,1.03285,0.99273,1.03258,1.15678,0.0275923,-0.00122444,0,0,1
8619,42.9669,153.885,-7.72165,1.16713,1.01639,1.0033,0.986371,1.01903,0.0183861,-0.000783142,0,0,1
8620,8.49964,-30.247,-1.71267,1.1121,0.984187,0.977186,0.987166,0.973505,0.092388,0.000740235,0,0,1
8621,7.52494,-26.8399,-1.91923,0.573764,0.987516,0.981831,0.949743,0.909249,0.131184,0.000378098,0,0,1
8622,8.483,30.1448,2.03047,0.873549,0.964291,0.998237,1.0332,1.15722,-0.108831,-0.000352616,0,0,1
8623,2.01845,7.16049,0.78109,1.21616,0.990121,1.00134,1.00408,0.959079,-0.476532,-0.00154444,0,0,1
8624,43.9532,157.832,-10.18,0.741414,0.992954,1.00005,1.01787,1.10352,0.0235106,-0.000856467,0,0,1
8625,28.5575,102.545,-5.12318,0.667422,1.03342,0.987423,0.971464,1.00892,0.0275902,-0.00120304,0,0,1
8626,40.5635,147.083,14.0463,0.523667,1.00646,0.985494,0.975385,1.01271,-0.0417226,0.000216542,0,0,1
8627,7.10267,-25.3056,-1.66077,1.01807,0.997649,0.990902,0.982909,0.90753,0.124392,0.000641757,0,0,1
8628,22.0451,-79.7473,-8.4208,0.942563,0.988592,1.01011,1.01163,1.45783,0.0847042,-0.000571738,0,0,1
8629,28.6039,102.439,-5.28895,1.23457,1.0024,0.985422,0.957543,0.948625,0.0283908,-0.00119704,0,0,1
8630,78.6579,283.76,22.7845,1.26577,0.982757,0.991257,0.975615,1.03691,-0.0171804,4.73693e-05,0,0,1
8631,4.9151,17.6563,1.73672,1.05456,1.03177,1.00082,0.98711,1.21583,-0.254711,0.000232605,0,0,1
8632,9.18629,-32.8211,-2.44499,1.38723,1.01183,0.997135,0.988868,0.969009,0.116366,0.000165684,0,0,1
8633,4.89585,17.5432,1.78366,1.16663,0.995402,0.999689,1.02874,1.2301,-0.267002,0.000558834,0,0,1
8634,8.96906,31.8987,2.26957,0.737162,0.972831,1.01193,1.02203,1.16595,-0.109669,-0.000200403,0,0,1
8635,8.36852,-29.6636,-1.64504,0.919423,0.970855,0.987784,0.955616,0.884055,0.0898966,0.000751003,0,0,1
8636,16.5904,59.579,4.97034,1.06957,1.0068,1.00847,0.958001,1.01502,-0.0794487,0.00018586,0,0,1
8637,8.0048,-28.3349,-1.20961,1.05488,0.973099,0.99309,0.99705,1.00602,0.0706672,0.0011686,0,0,1
8638,20.0428,-71.611,-4.46677,1.01971,1.0106,1.00508,1.00587,0.725325,0.0485637,0.000142415,0,0,1
8639,10.368,-36.9722,-2.46541,0.992198,0.988498,0.993413,1.00324,0.971732,0.0927277,0.000285416,0,0,1
8640,4.92954,-17.6009,-1.5766,1.04694,0.990216,0.989537,0.985242,1.36421,0.23004,6.23597e-05,0,0,1
8641,14.529,51.8515,3.33444,0.685388,0.992455,1.0049,0.963963,1.12126,-0.0655532,-0.000197397,0,0,1
8642,7.23668,-25.688,-1.22429,1.04989,1.00079,1.00638,0.974909,0.894246,0.085849,0.00119469,0,0,1
8643,4.08772,14.5171,1.27791,0.890976,0.970065,0.992656,0.975422,0.905905,-0.252201,-0.000384153,0,0,1
8644,4.15942,-14.8135,-1.23144,1.36792,1.00703,0.999664,1.00603,0.906189,0.235467,0.000717825,0,0,1
8645,5.27669,-18.8026,-1.31543,1.24851,1.03256,1.0027,0.909839,1.26542,0.164548,0.000989175,0,0,1
8646,24.6594,-87.4001,0.22881,0.965709,0.986149,0.990766,0.985693,0.861098,-0.00159753,0.000815203,0,0,1
8647,9.05243,32.2741,1.86329,0.901495,1.02788,0.998707,1.0093,1.00996,-0.0884136,-0.000697972,0,0,1
8648,42.91,-153.498,-9.9091,1.1177,1.0083,0.995165,0.957091,0.925155,0.0249671,3.24567e-05,0,0,1
8649,7.27388,25.8862,1.41495,1.01629,1.00677,0.974853,1.02203,0.710801,-0.100733,-0.00106042,0,0,1
8650,4.11963,-14.6961,-1.38763,1.21521,1.00752,0.998285,0.968067,1.47939,0.273436,0.000143424,0,0,1
8651,6.56016,23.2782,1.48916,0.811448,0.979052,0.996993,1.00576,1.00258,-0.125996,-0.00075961,0,0,1
8652,5.88739,-21.1519,-2.2953,1.46116,0.997985,1.00433,0.954099,1.07034,0.255259,-0.00103143,0,0,1
8653,24.7927,88.1817,-1.6309,1.08566,0.993688,0.995042,1.05033,1.28112,0.0110108,-0.000977501,0,0,1
8654,47.5387,169.622,4.02207,1.3419,1.01084,0.972909,0.968559,1.04825,-0.00777503,-0.000294296,0,0,1
8655,86.4387,-326.032,-42.2379,1.04828,0.996653,1.00095,0.998259,1.23133,0.0625009,-0.000807524,0,0,1
8656,65.9722,251.714,29.3016,1.37536,1.00429,0.989418,0.980383,1.49344,-0.10506,0.00142723,0,0,1
8657,16.1626,-57.1972,-0.221743,0.913969,1.00246,1.02383,0.979615,1.02165,0.00340984,0.00110915,0,0,1
8658,8.18835,29.0908,1.5465,1.02258,0.985554,0.991198,0.976533,1.14677,-0.0873196,-0.000871116,0,0,1
8659,50.9439,-181.365,-5.46783,1.05968,1.01021,0.98867,0.9994,1.21632,0.00957373,0.000226199,0,0,1
8660,10.2987,36.5795,-0.763311,1.08804,1.00098,1.00625,1.05667,0.986334,0.0273587,-0.00235368,0,0,1
8661,7.36855,-26.2877,-1.94618,0.786426,1.00785,0.984865,1.00882,0.895848,0.138291,0.00035814,0,0,1
8662,202.915,-790.962,11.9321,1.22126,0.989895,1.00983,0.984785,0.921093,0.0622674,-0.000933103,0,0,1
8663,19.7,-70.3565,-4.24316,1.03811,0.997656,0.980845,0.981954,0.917845,0.0482546,0.000183835,0,0,1
8664,19.1003,-68.2585,-3.64756,0.793183,1.0275,0.986399,1.06445,1.02408,0.0434471,0.000319404,0,0,1
8665,5.58623,19.7594,0.835698,1.12318,0.982704,0.993197,1.00898,0.757442,-0.0922478,-0.00186952,0,0,1
